time,ARS,AUD,BRL,CAD,CHF,CNY,COP,EUR,GBP,HKD,IDR,INR,JPY,KWD,MXN,MYR,NZD,PEN,PHP,RUR,SEK,SGD,TRY,USD,VUV,ZAR,gldslv,gldplt,gldpld,date
00:20,8338.24,1616.33,3320.48,1667.51,1519.14,10431.12,2994942,1231.78,1068.35,12969.95,16178354,88744.60,157132,470.70,21140.9,5172.65,1980.64,4308.71,68028.5,68028.5,10574.47,2069.96,2948.13,1672.70,149951,14787.17,52.71890,0.97659,2.18597,2013-02-06
00:22,8338.24,1616.33,3320.48,1667.35,1519.31,10431.12,2994933,1231.94,1068.35,12969.95,16178354,88734.56,157119,470.70,21140.8,5172.65,1980.81,4308.71,68028.5,68028.5,10575.98,2069.96,2947.97,1672.70,149952,14791.85,52.71890,0.97699,2.18712,2013-02-06
00:24,8335.75,1615.84,3319.48,1666.85,1518.86,10428.00,2994038,1231.57,1068.03,12966.07,16173518,88708.03,157072,470.56,21134.4,5171.11,1980.22,4307.42,68008.2,68008.2,10572.82,2069.35,2947.08,1672.20,149908,14787.43,52.70315,0.97692,2.18646,2013-02-06
00:26,8335.25,1615.58,3319.62,1666.75,1518.77,10427.38,2993867,1231.17,1067.97,12965.29,16172551,88720.62,157062,470.53,21133.2,5170.80,1980.10,4307.16,68004.1,68004.1,10569.18,2069.06,2946.91,1672.10,149897,14788.22,52.71033,0.97698,2.18662,2013-02-06
00:28,8334.75,1615.82,3319.09,1666.65,1518.84,10426.76,2993688,1231.26,1067.90,12964.35,16171584,88707.79,157097,470.50,21128.9,5170.49,1980.31,4306.90,68000.1,68000.1,10569.88,2068.93,2946.40,1672.00,149890,14788.50,52.72268,0.97692,2.18649,2013-02-06
00:30,8334.75,1615.82,3319.09,1666.65,1518.84,10426.76,2993688,1231.26,1067.90,12964.35,16171584,88707.79,157097,470.50,21128.9,5170.49,1980.31,4306.90,68000.1,68000.1,10569.88,2068.93,2946.40,1672.00,149890,14788.50,52.72786,0.97692,2.18649,2013-02-06
00:32,8334.25,1615.89,3318.89,1666.55,1519.09,10426.13,2993509,1231.18,1068.01,12963.58,16170617,88701.48,157075,470.47,21127.5,5170.18,1980.20,4306.65,67996.0,67996.0,10570.42,2068.98,2945.55,1671.90,149879,14785.78,52.74540,0.97681,2.18664,2013-02-06
00:34,8333.75,1615.79,3318.69,1666.45,1519.00,10425.51,2993330,1231.11,1067.94,12962.80,16169650,88696.18,157066,470.44,21126.2,5169.87,1980.08,4306.39,67991.9,67991.9,10569.79,2068.85,2945.37,1671.80,149870,14784.89,52.74742,0.97663,2.18651,2013-02-06
00:36,8334.25,1616.06,3318.89,1666.55,1519.09,10426.13,2993501,1231.35,1067.84,12963.58,16170617,88790.59,157061,470.64,21120.4,5170.18,1980.36,4306.65,67996.0,67996.0,10570.92,2069.14,2945.38,1671.90,149881,14788.12,52.74540,0.97686,2.18721,2013-02-06
00:38,8335.25,1616.25,3319.29,1666.75,1519.27,10427.38,2993859,1231.50,1067.97,12965.13,16172551,88801.22,157080,470.70,21123.0,5170.80,1980.60,4307.16,68004.1,68004.1,10572.18,2069.39,2945.74,1672.10,149899,14789.89,52.71550,0.97692,2.18747,2013-02-06
00:40,8333.26,1615.69,3318.82,1666.35,1518.90,10424.89,2993143,1231.04,1067.71,12962.03,16168682,88762.75,157074,470.58,21118.9,5169.56,1979.79,4306.13,67987.9,67987.9,10568.82,2068.89,2944.86,1671.70,149863,14785.85,52.71322,0.97686,2.18781,2013-02-06
00:42,8333.75,1615.79,3319.02,1666.45,1519.00,10425.51,2993322,1231.11,1067.78,12962.80,16169650,88768.06,157083,470.61,21120.2,5169.87,1979.91,4306.39,67991.9,67991.9,10569.45,2069.02,2945.04,1671.80,149872,14786.74,52.70604,0.97692,2.18794,2013-02-06
00:44,8335.25,1616.42,3320.45,1666.75,1519.27,10427.21,2993860,1231.50,1067.97,12965.13,16172551,88780.48,157207,470.86,21128.5,5170.80,1980.93,4307.16,68004.6,68004.6,10571.01,2069.39,2945.40,1672.10,149899,14789.89,52.72584,0.97709,2.18833,2013-02-06
00:46,8336.25,1616.61,3320.85,1666.95,1519.45,10428.46,2994218,1231.65,1068.10,12966.68,16174486,88791.10,157226,470.92,21131.0,5171.42,1981.17,4307.68,68012.8,68012.8,10572.28,2069.64,2945.75,1672.30,149917,14791.66,52.69597,0.97653,2.18974,2013-02-06
00:48,8337.24,1616.64,3320.08,1667.15,1519.30,10429.71,2994575,1231.79,1067.89,12968.23,16176420,88798.54,157173,470.98,21133.5,5172.04,1981.74,4308.19,68020.4,68020.4,10574.55,2069.55,2946.11,1672.50,149935,14794.43,52.70227,0.97641,2.19000,2013-02-06
00:50,8340.24,1617.22,3321.27,1667.74,1519.84,10433.45,2995649,1232.24,1068.27,12972.88,16182223,88830.40,157230,471.14,21141.1,5173.89,1982.45,4309.74,68044.8,68044.8,10578.34,2070.29,2947.16,1673.10,149989,14799.74,52.70568,0.97659,2.19078,2013-02-06
00:52,8340.24,1616.38,3321.27,1667.58,1519.68,10433.28,2995649,1232.40,1068.27,12972.88,16182223,88832.41,156967,470.98,21138.9,5173.89,1981.45,4309.74,68044.8,68044.8,10580.35,2069.96,2947.33,1673.10,149988,14795.89,52.70568,0.97734,2.18935,2013-02-06
00:54,8340.73,1616.48,3321.47,1667.68,1519.77,10433.91,2995828,1232.48,1068.34,12973.66,16183190,88837.72,156976,471.00,21140.2,5174.20,1981.57,4309.99,68048.9,68048.9,10580.98,2070.08,2947.51,1673.20,149997,14796.78,52.70366,0.97722,2.18948,2013-02-06
00:56,8339.24,1615.69,3321.21,1667.54,1519.66,10432.37,2995336,1232.76,1068.31,12971.33,16180289,88840.69,156961,470.92,21137.9,5174.45,1981.05,4309.22,68036.7,68036.7,10581.93,2069.54,2946.98,1672.90,149971,14792.11,52.69938,0.97751,2.19196,2013-02-06
00:58,8341.23,1615.90,3322.84,1668.11,1520.36,10434.70,2996018,1233.39,1068.73,12974.43,16184158,88847.71,156931,471.03,21142.6,5174.68,1982.02,4310.25,68052.9,68052.9,10588.30,2070.20,2947.85,1673.30,150006,14793.31,52.72231,0.97808,2.19334,2013-02-06
01:00,8340.24,1615.71,3322.44,1667.91,1520.18,10433.45,2995660,1233.24,1068.61,12972.88,16182223,88837.09,156913,470.98,21140.1,5174.06,1981.79,4309.74,68044.8,68044.8,10587.04,2069.96,2947.50,1673.10,149989,14791.54,52.71601,0.97911,2.19308,2013-02-06
01:02,8339.73,1615.61,3322.24,1667.81,1520.09,10432.83,2995481,1233.17,1068.54,12972.11,16181256,88831.78,156903,470.95,21138.9,5173.75,1981.67,4309.48,68040.7,68040.7,10586.41,2069.83,2947.32,1673.00,149980,14790.66,52.71802,0.97957,2.19353,2013-02-06
01:04,8341.73,1615.67,3321.86,1668.04,1520.62,10435.32,2996186,1233.80,1068.97,12975.21,16185125,88860.05,156838,471.06,21145.9,5174.82,1981.47,4310.51,68057.0,68057.0,10591.45,2070.33,2947.86,1673.40,150015,14792.85,52.73063,0.97934,2.19463,2013-02-06
01:06,8341.73,1615.83,3321.86,1668.04,1520.62,10432.98,2996188,1233.63,1068.97,12975.21,16185125,88868.42,156938,471.23,21144.7,5178.17,1981.97,4310.51,68057.0,68057.0,10590.11,2070.00,2947.86,1673.40,150015,14784.99,52.69964,0.97923,2.19491,2013-02-06
01:08,8342.23,1615.93,3322.06,1668.14,1520.71,10433.60,2996367,1233.70,1069.03,12975.98,16186092,88873.72,156948,471.25,21146.0,5178.48,1982.09,4310.77,68061.1,68061.1,10590.74,2070.12,2948.04,1673.50,150024,14785.87,52.71828,0.97946,2.19504,2013-02-06
01:10,8341.23,1615.90,3322.00,1667.94,1521.20,10435.03,2996008,1233.39,1068.73,12974.43,16184158,88870.13,156906,471.20,21145.0,5177.86,1982.02,4310.25,68052.9,68052.9,10589.31,2070.04,2948.35,1673.30,150005,14785.61,52.72231,0.97974,2.19507,2013-02-06
01:12,8341.23,1615.90,3322.00,1667.94,1521.20,10435.03,2996008,1233.39,1068.73,12974.43,16184158,88870.13,156906,471.20,21145.0,5177.86,1982.02,4310.25,68052.9,68052.9,10589.31,2070.04,2948.35,1673.30,150005,14785.61,52.72748,0.97963,2.19478,2013-02-06
01:14,8341.23,1616.24,3322.84,1667.94,1521.53,10434.86,2996007,1233.39,1068.57,12974.43,16184158,88855.07,156877,471.20,21144.8,5177.86,1982.36,4310.25,68052.9,68052.9,10589.65,2070.37,2948.52,1673.30,150006,14787.12,52.72748,0.97963,2.19220,2013-02-06
01:16,8339.24,1615.85,3322.04,1667.54,1521.17,10432.37,2995291,1233.09,1068.31,12971.33,16180289,88833.83,156840,471.09,21139.8,5176.62,1981.88,4309.22,68036.7,68036.7,10587.11,2069.88,2947.82,1672.90,149970,14783.58,52.73555,0.97939,2.19024,2013-02-06
01:18,8339.73,1616.12,3321.07,1667.64,1520.92,10432.99,2995522,1233.00,1068.21,12971.77,16181256,88820.74,156919,471.12,21140.0,5176.93,1981.16,4309.48,68040.7,68040.7,10585.91,2070.00,2947.15,1673.00,149978,14774.10,52.73870,0.97957,2.19353,2013-02-06
01:20,8339.24,1616.02,3320.87,1667.54,1520.83,10432.37,2995343,1232.93,1068.15,12971.00,16180289,88815.43,156909,471.09,21138.8,5176.62,1981.05,4309.22,68036.7,68036.7,10585.27,2069.88,2946.98,1672.90,149969,14773.21,52.72521,0.97951,2.19340,2013-02-06
01:22,8338.74,1615.59,3320.67,1667.44,1520.24,10432.08,2995112,1232.85,1067.91,12970.05,16179322,88787.54,156922,471.06,21137.7,5176.31,1980.76,4308.96,68032.6,68032.6,10584.14,2069.75,2946.80,1672.80,149962,14775.51,52.73239,0.97979,2.19327,2013-02-06
01:24,8338.24,1615.49,3320.48,1667.35,1520.15,10431.46,2994933,1232.78,1067.85,12969.28,16178354,88782.23,156913,471.03,21136.4,5176.00,1980.64,4308.71,68028.5,68028.5,10583.51,2069.63,2946.63,1672.70,149953,14774.62,52.72924,0.97956,2.19170,2013-02-06
01:26,8338.74,1615.59,3320.67,1667.44,1520.24,10432.08,2995112,1232.85,1067.91,12970.05,16179322,88787.54,156922,471.06,21137.7,5176.31,1980.76,4308.96,68032.6,68032.6,10584.14,2069.75,2946.80,1672.80,149962,14775.51,52.73239,0.97939,2.19211,2013-02-06
01:28,8340.24,1615.54,3321.27,1667.74,1520.51,10433.95,2995658,1233.41,1068.61,12972.21,16182223,88822.37,156914,471.14,21141.1,5177.24,1980.78,4309.74,68045.1,68045.1,10589.22,2070.13,2947.83,1673.10,149987,14788.36,52.74185,0.97859,2.19251,2013-02-06
01:30,8339.73,1615.45,3320.73,1667.81,1520.42,10433.33,2995515,1233.33,1068.54,12971.61,16181256,88778.75,156881,471.12,21139.7,5176.93,1980.83,4309.48,68030.7,68030.7,10586.91,2070.00,2947.15,1673.00,149978,14786.64,52.72836,0.97951,2.19238,2013-02-06
01:32,8339.73,1615.45,3320.73,1667.81,1520.42,10433.33,2995515,1233.33,1068.54,12971.61,16181256,88778.75,156881,471.12,21139.7,5176.93,1980.83,4309.48,68030.7,68030.7,10586.91,2070.00,2947.15,1673.00,149978,14786.64,52.72836,0.97911,2.19238,2013-02-06
01:34,8339.40,1615.45,3321.07,1667.64,1520.59,10430.32,2995489,1233.33,1068.54,12971.77,16189608,88795.14,156904,471.12,21151.6,5177.26,1980.83,4309.14,68042.7,68042.7,10590.42,2069.83,2947.15,1673.00,149981,14780.29,52.72836,0.97882,2.19238,2013-02-06
01:36,8338.40,1615.25,3320.67,1667.44,1520.41,10429.07,2995131,1233.19,1068.42,12970.22,16187672,88784.53,156886,471.06,21149.0,5176.64,1980.59,4308.63,68034.6,68034.6,10589.16,2069.59,2946.80,1672.80,149963,14778.52,52.73239,0.97870,2.19211,2013-02-06
01:38,8336.75,1614.87,3318.54,1667.05,1520.38,10425.91,2994406,1232.72,1068.16,12966.95,16175787,88760.29,156873,470.95,21132.6,5175.24,1979.95,4307.93,68016.3,68016.3,10585.46,2069.09,2946.10,1672.40,149924,14778.50,52.73530,0.97853,2.19073,2013-02-06
01:40,8337.24,1614.96,3318.74,1667.15,1520.47,10426.53,2994585,1232.80,1068.22,12967.73,16176754,88765.59,156883,470.98,21133.9,5175.55,1980.07,4308.19,68020.4,68020.4,10586.09,2069.21,2946.27,1672.50,149933,14779.38,52.75397,0.97922,2.19086,2013-02-06
01:42,8336.25,1615.44,3320.02,1666.78,1520.29,10427.96,2994217,1232.82,1068.10,12966.18,16174486,88765.52,156897,470.92,21131.0,5174.76,1980.17,4307.68,68012.3,68012.3,10585.32,2068.97,2945.92,1672.30,149917,14779.12,52.74766,0.97910,2.19060,2013-02-06
01:44,8336.75,1615.54,3320.22,1666.88,1520.38,10428.58,2994396,1232.89,1068.16,12966.95,16175453,88770.82,156907,470.95,21132.3,5175.07,1980.29,4307.93,68016.3,68016.3,10585.96,2069.09,2946.10,1672.40,149925,14780.00,52.73530,0.97916,2.19073,2013-02-06
01:46,8335.75,1615.51,3319.32,1666.85,1520.19,10424.49,2994080,1232.58,1068.03,12965.40,16173518,88769.07,156865,470.72,21130.4,5174.46,1980.05,4307.42,68008.2,68008.2,10583.69,2068.84,2945.91,1672.20,149908,14775.73,52.77039,0.97812,2.19047,2013-02-06
01:48,8336.25,1615.94,3319.52,1666.95,1520.29,10424.11,2994260,1232.65,1068.26,12966.34,16174486,88764.85,156908,470.92,21135.5,5174.76,1980.67,4307.68,68012.3,68012.3,10586.16,2069.13,2946.09,1672.30,149915,14770.92,52.76319,0.97864,2.18830,2013-02-06
01:50,8337.74,1616.23,3320.11,1667.25,1520.56,10425.98,2994797,1232.87,1068.45,12968.67,16177387,88780.77,156936,471.00,21139.3,5175.69,1981.03,4308.45,68024.5,68024.5,10588.06,2069.51,2946.62,1672.60,149942,14773.57,52.77266,0.97882,2.18641,2013-02-06
01:52,8336.75,1616.54,3319.71,1667.21,1519.87,10426.24,2994396,1232.22,1068.49,12967.12,16175453,88758.45,157049,470.95,21134.5,5175.07,1981.79,4307.93,68016.3,68016.3,10580.77,2068.93,2946.10,1672.40,149925,14774.48,52.76635,0.97870,2.18615,2013-02-06
01:54,8336.75,1616.54,3319.71,1667.21,1519.87,10426.24,2994396,1232.22,1068.49,12967.12,16175453,88758.45,157049,470.95,21134.5,5175.07,1981.79,4307.93,68016.3,68016.3,10580.77,2068.93,2946.10,1672.40,149925,14774.48,52.75082,0.97870,2.18615,2013-02-06
01:56,8337.24,1616.81,3319.91,1667.48,1519.97,10427.37,2994618,1232.46,1068.56,12967.89,16176420,88762.08,157036,470.98,21135.7,5175.38,1981.74,4308.19,68020.4,68020.4,10581.40,2068.71,2946.11,1672.50,149933,14773.86,52.75397,0.97876,2.18628,2013-02-06
01:58,8336.75,1617.21,3319.71,1667.21,1519.87,10426.41,2994405,1232.56,1068.83,12967.12,16175453,88751.09,156987,470.78,21134.3,5175.07,1981.62,4307.93,68016.3,68016.3,10583.45,2068.26,2946.43,1672.40,149925,14774.65,52.76635,0.97870,2.18786,2013-02-06
02:00,8337.24,1617.31,3319.91,1667.31,1519.97,10427.03,2994584,1232.63,1068.89,12967.89,16176420,88756.40,156997,470.81,21135.5,5175.38,1981.74,4308.19,68020.4,68020.4,10584.08,2068.38,2946.61,1672.50,149934,14775.53,52.75397,0.97876,2.18799,2013-02-06
02:02,8338.24,1617.83,3320.48,1667.51,1520.32,10428.45,2994935,1232.94,1068.85,12969.28,16178354,88779.39,157050,471.03,21137.4,5176.00,1982.48,4308.71,68028.9,68028.9,10588.36,2068.63,2946.96,1672.70,149953,14777.97,52.74476,0.97888,2.18825,2013-02-06
02:04,8334.75,1617.16,3319.09,1666.82,1519.68,10424.08,2993681,1232.43,1068.41,12963.85,16171584,88742.23,156984,470.84,21128.6,5173.84,1981.65,4306.90,68000.4,68000.4,10583.93,2067.76,2945.73,1672.00,149890,14771.78,52.73820,0.97847,2.18591,2013-02-06
02:06,8336.75,1617.71,3321.22,1667.21,1520.21,10426.58,2994440,1232.56,1068.83,12966.95,16175453,88773.00,157078,470.95,21134.0,5175.07,1982.96,4307.93,68016.3,68016.3,10583.11,2068.59,2946.43,1672.40,149924,14774.82,52.75082,0.97904,2.18958,2013-02-06
02:08,8338.24,1618.00,3321.81,1667.51,1520.48,10428.45,2994978,1232.78,1069.02,12969.28,16178354,88788.92,157106,471.03,21137.7,5176.00,1983.32,4308.71,68028.5,68028.5,10585.01,2068.96,2946.96,1672.70,149951,14777.47,52.73441,0.97865,2.19026,2013-02-06
02:10,8335.75,1617.69,3319.48,1667.02,1519.86,10425.00,2994038,1232.07,1068.54,12965.40,16173518,88744.15,157029,470.72,21130.3,5175.29,1983.06,4307.42,68008.2,68008.2,10578.17,2068.01,2945.24,1672.20,149906,14780.07,52.74451,0.97835,2.18932,2013-02-06
02:12,8336.75,1617.71,3320.05,1667.21,1520.04,10426.24,2994396,1232.39,1068.66,12966.95,16175453,88743.06,156991,470.61,21133.1,5176.08,1982.80,4307.93,68016.3,68016.3,10581.94,2068.42,2946.26,1672.40,149924,14779.67,52.72495,0.97847,2.18958,2013-02-06
02:14,8338.24,1618.00,3320.64,1667.51,1520.32,10428.11,2994933,1232.61,1068.85,12969.28,16178354,88758.98,157019,470.70,21136.9,5177.01,1983.15,4308.71,68028.5,68028.5,10583.84,2068.79,2946.79,1672.70,149951,14782.32,52.74993,0.97865,2.19113,2013-02-06
02:16,8336.25,1617.11,3319.85,1666.95,1520.45,10425.79,2994261,1232.65,1068.26,12966.18,16174486,88735.91,156867,470.58,21131.5,5175.60,1982.34,4307.68,68012.3,68012.3,10584.65,2068.47,2946.76,1672.30,149917,14774.27,52.76319,0.97841,2.19060,2013-02-06
02:18,8337.24,1617.31,3320.25,1667.15,1520.64,10427.03,2994619,1232.80,1068.39,12967.73,16176420,88746.53,156886,470.64,21134.0,5176.22,1982.58,4308.19,68020.4,68020.4,10585.92,2068.71,2947.11,1672.50,149935,14776.03,52.76433,0.97904,2.19259,2013-02-06
02:20,8338.24,1617.50,3320.64,1667.35,1520.82,10428.28,2994978,1232.94,1068.52,12969.28,16178354,88757.14,156905,470.70,21136.6,5176.84,1982.82,4308.71,68028.5,68028.5,10587.18,2068.96,2947.46,1672.70,149953,14777.80,52.73441,0.97916,2.19285,2013-02-06
02:22,8337.24,1617.64,3320.08,1667.31,1520.80,10427.03,2994627,1232.97,1068.89,12967.73,16176420,88778.31,156916,470.64,21134.5,5176.22,1982.92,4308.19,68020.4,68020.4,10588.26,2068.88,2947.95,1672.50,149935,14781.39,52.73845,0.97904,2.19201,2013-02-06
02:24,8335.75,1617.35,3319.48,1667.02,1520.53,10425.16,2994089,1232.74,1068.70,12965.40,16173518,88762.38,156888,470.56,21130.8,5175.29,1982.56,4307.42,68008.2,68008.2,10586.36,2068.51,2947.42,1672.20,149908,14778.74,52.74451,0.97858,2.19248,2013-02-06
02:26,8335.25,1617.42,3319.12,1667.25,1520.94,10424.87,2993860,1232.84,1068.81,12964.63,16172551,88753.56,156864,470.53,21130.0,5174.98,1983.78,4307.16,68004.1,68004.1,10592.08,2068.72,2946.91,1672.10,149899,14779.52,52.77760,0.97875,2.19235,2013-02-06
02:28,8333.75,1617.13,3318.52,1666.95,1520.67,10423.00,2993323,1232.62,1068.61,12962.30,16169650,88737.64,156836,470.44,21126.2,5174.05,1983.42,4306.39,67991.9,67991.9,10590.18,2068.35,2946.38,1671.80,149872,14776.87,52.74224,0.97863,2.19397,2013-02-06
02:30,8334.25,1616.89,3318.72,1666.71,1522.10,10423.63,2993509,1233.03,1068.51,12963.07,16170617,88738.77,156790,470.47,21128.3,5174.53,1982.87,4306.65,67996.0,67996.0,10592.99,2068.47,2947.89,1671.90,149881,14788.79,52.73505,0.97869,2.19410,2013-02-06
02:32,8333.75,1616.80,3318.52,1666.61,1522.01,10423.00,2993330,1232.95,1068.44,12962.30,16169650,88733.46,156781,470.44,21127.0,5174.22,1982.75,4306.39,67991.9,67991.9,10592.36,2068.35,2947.72,1671.80,149872,14787.91,52.73189,0.97881,2.19368,2013-02-06
02:34,8333.26,1617.03,3318.32,1666.35,1522.42,10422.88,2993144,1233.04,1068.38,12961.52,16168682,88726.31,156801,470.75,21128.1,5173.41,1982.97,4306.13,67988.2,67988.2,10599.58,2068.39,2948.21,1671.70,149863,14790.70,52.75462,0.97875,2.19355,2013-02-06
02:36,8332.26,1616.84,3317.93,1666.15,1522.23,10421.63,2992786,1232.90,1068.26,12959.97,16166748,88715.70,156782,470.69,21125.6,5172.79,1982.73,4305.61,67980.1,67980.1,10598.31,2068.14,2947.86,1671.50,149845,14788.93,52.76384,0.97938,2.19386,2013-02-06
02:38,8330.76,1616.88,3317.50,1665.68,1522.80,10419.60,2992258,1233.01,1068.23,12957.65,16163846,88691.42,156692,470.44,21126.5,5172.19,1982.88,4304.84,67967.5,67967.5,10598.08,2067.94,2947.83,1671.20,149816,14794.13,52.76992,0.97891,2.19347,2013-02-06
02:40,8330.76,1616.55,3317.50,1665.85,1525.47,10419.43,2992247,1234.51,1068.73,12957.65,16163846,88711.97,156546,470.61,21129.6,5172.19,1982.54,4304.84,67967.5,67967.5,10607.10,2068.11,2949.33,1671.20,149818,14795.80,52.76992,0.97920,2.19318,2013-02-06
02:42,8332.26,1616.84,3318.09,1666.15,1525.74,10421.30,2992784,1234.74,1068.92,12959.97,16166748,88727.90,156574,470.69,21133.4,5173.12,1982.90,4305.61,67979.7,67979.7,10609.01,2068.48,2949.86,1671.50,149845,14798.46,52.77420,0.97909,2.19358,2013-02-06
02:44,8334.25,1616.89,3318.72,1666.21,1526.61,10423.29,2993509,1235.20,1069.18,12963.07,16170617,88757.16,156672,470.97,21141.5,5174.36,1983.21,4306.65,67996.0,67996.0,10608.87,2068.64,2949.90,1671.90,149881,14802.50,52.77647,0.97927,2.19410,2013-02-06
02:46,8335.25,1617.09,3319.12,1666.41,1526.79,10424.54,2993867,1235.35,1069.31,12964.63,16172551,88767.77,156691,471.03,21144.0,5174.98,1983.44,4307.16,68004.1,68004.1,10610.14,2068.89,2950.25,1672.10,149899,14804.27,52.78278,0.97910,2.19408,2013-02-06
02:48,8335.25,1616.92,3319.12,1665.91,1526.46,10424.37,2993859,1235.01,1068.97,12964.46,16172551,88755.06,156744,470.70,21138.7,5174.98,1982.61,4307.16,68004.1,68004.1,10602.78,2069.06,2948.75,1672.10,149899,14796.08,52.77760,0.97910,2.19379,2013-02-06
02:50,8335.75,1617.02,3319.32,1666.01,1526.55,10425.00,2994038,1235.08,1069.04,12965.24,16173518,88760.37,156753,470.72,21140.0,5175.29,1982.73,4307.42,68008.2,68008.2,10603.42,2069.18,2948.92,1672.20,149908,14796.96,52.78076,0.97916,2.19478,2013-02-06
02:52,8335.75,1617.52,3319.32,1666.18,1526.72,10424.16,2994038,1235.42,1068.70,12965.07,16173518,88761.71,156838,470.56,21144.5,5175.62,1982.89,4307.42,67991.6,67991.6,10606.43,2068.84,2948.76,1672.20,149906,14796.13,52.73416,0.97916,2.19478,2013-02-06
02:54,8337.74,1617.90,3320.11,1666.58,1527.08,10426.65,2994754,1235.72,1068.96,12968.17,16177387,88782.94,156876,470.67,21149.5,5176.86,1983.37,4308.45,68007.9,68007.9,10608.97,2069.34,2949.46,1672.60,149942,14799.67,52.74160,0.97939,2.19531,2013-02-06
02:56,8334.75,1617.32,3318.92,1665.98,1526.53,10422.91,2993680,1235.27,1068.57,12963.52,16171584,88751.10,156820,470.50,21141.9,5175.01,1982.66,4306.90,67983.5,67983.5,10605.16,2068.60,2948.40,1672.00,149888,14794.36,52.73820,0.97904,2.19395,2013-02-06
02:58,8333.26,1618.04,3318.32,1665.85,1526.60,10422.54,2993144,1234.71,1068.38,12961.19,16168682,88666.80,156831,470.58,21140.1,5173.91,1982.97,4306.13,67937.4,67937.4,10603.92,2068.39,2947.54,1671.70,149863,14796.05,52.74426,0.97881,2.19643,2013-02-06
03:00,8335.25,1619.60,3319.12,1666.58,1526.46,10426.04,2993859,1235.18,1068.64,12964.29,16172551,88692.53,156842,470.86,21147.5,5174.98,1984.28,4307.16,67954.0,67954.0,10607.47,2069.22,2948.75,1672.10,149897,14805.44,52.72584,0.97887,2.19551,2013-02-06
03:02,8331.76,1618.92,3317.73,1665.88,1525.82,10421.68,2992605,1234.66,1068.19,12958.87,16165781,88655.40,156777,470.66,21138.7,5172.81,1983.45,4305.36,67925.5,67925.5,10603.03,2068.36,2947.51,1671.40,149834,14799.24,52.73480,0.97846,2.19632,2013-02-06
