ARS
03:06,8350.48,8363.17,8323.29
03:08,8352.98,8361.17,8324.28
03:10,8353.48,8362.67,8326.28
03:12,8355.98,8362.67,8326.28
03:14,8355.48,8362.17,8327.27
03:16,8359.48,8361.67,8324.78
03:18,8356.98,8362.17,8326.77
03:20,8358.98,8362.67,8325.28
03:22,8355.98,8361.67,8325.28
03:24,8355.98,8365.16,8326.28
03:26,8354.98,8365.16,8325.78
03:28,8354.98,8363.66,8328.27
03:30,8357.98,8361.67,8326.77
03:32,8357.98,8360.67,8326.28
03:34,8357.48,8358.68,8322.79
03:36,8355.48,8360.67,8325.78
03:38,8354.48,8359.18,8324.78
03:40,8351.98,8358.18,8326.77
03:42,8353.48,8358.18,8325.28
03:44,8353.98,8357.68,8325.78
03:46,8351.48,8356.69,8325.78
03:48,8351.98,8357.18,8326.28
03:50,8351.48,8358.18,8325.28
03:52,8349.48,8355.19,8326.28
03:54,8347.48,8356.19,8328.27
03:56,8347.48,8356.69,8327.77
03:58,8344.99,8356.69,8327.77
04:00,8344.49,8358.18,8326.28
04:02,8346.48,8357.68,8325.78
04:04,8346.99,8358.18,8326.28
04:06,8346.48,8358.18,8325.78
04:08,8347.48,8355.69,8326.77
04:10,8348.48,8356.19,8323.29
04:12,8351.48,8353.20,8325.28
04:14,8349.48,8353.69,8325.78
04:16,8347.48,8355.19,8322.29
04:18,8346.99,8354.19,8323.29
04:20,8345.98,8353.20,8323.78
04:22,8343.99,8351.70,8321.29
04:24,8344.99,8352.70,8321.79
04:26,8345.49,8352.70,8322.79
04:28,8344.99,8352.70,8322.79
04:30,8346.99,8352.20,8321.79
04:32,8346.48,8354.19,8321.29
04:34,8345.98,8353.20,8322.29
04:36,8347.48,8350.70,8322.29
04:38,8345.98,8351.20,8324.28
04:40,8344.49,8351.70,8326.77
04:42,8344.49,8351.20,8326.77
04:44,8341.99,8353.20,8325.78
04:46,8341.49,8352.70,8326.28
04:48,8342.99,8351.20,8327.77
04:50,8344.49,8352.70,8326.77
04:52,8340.99,8351.20,8327.77
04:54,8341.49,8351.20,8328.27
04:56,8341.99,8350.20,8327.77
04:58,8343.49,8350.20,8327.77
05:00,8342.99,8349.71,8327.77
05:02,8342.99,8351.20,8328.27
05:04,8344.99,8351.70,8330.26
05:06,8345.49,8354.19,8330.76
05:08,8343.99,8352.20,8329.27
05:10,8342.49,8351.70,8330.76
05:12,8340.49,8352.20,8330.26
05:14,8341.99,8354.19,8330.76
05:16,8341.99,8351.70,8328.77
05:18,8341.49,8351.70,8329.27
05:20,8341.99,8351.70,8327.77
05:22,8342.99,8351.70,8326.28
05:24,8343.49,8352.20,8326.77
05:26,8345.49,8352.20,8322.79
05:28,8344.49,8353.20,8324.28
05:30,8344.49,8354.19,8324.28
05:32,8342.49,8352.70,8323.29
05:34,8342.99,8355.69,8322.79
05:36,8344.99,8356.69,8322.79
05:38,8346.48,8356.69,8321.79
05:40,8345.49,8357.68,8322.79
05:42,8345.49,8356.19,8314.81
05:44,8345.98,8356.19,8318.30
05:46,8346.48,8358.68,8319.30
05:48,8345.49,8355.19,8317.80
05:50,8344.99,8355.19,8316.81
05:52,8344.49,8355.19,8316.31
05:54,8346.48,8357.18,8316.81
05:56,8346.99,8356.69,8316.81
05:58,8344.99,8358.18,8316.31
06:00,8344.49,8357.68,8314.31
06:02,8345.49,8356.69,8315.81
06:04,8345.98,8357.68,8317.30
06:06,8344.49,8356.69,8318.80
06:08,8343.49,8357.18,8319.80
06:10,8343.99,8357.68,8319.30
06:12,8344.49,8357.18,8317.30
06:14,8343.49,8358.68,8316.31
06:16,8343.49,8357.68,8315.81
06:18,8342.99,8357.68,8318.30
06:20,8342.99,8357.68,8321.79
06:22,8344.99,8356.69,8318.80
06:24,8346.99,8355.69,8320.30
06:26,8346.99,8356.19,8320.79
06:28,8346.99,8356.19,8321.79
06:30,8347.48,8355.19,8323.29
06:32,8346.99,8355.69,8323.78
06:34,8346.99,8351.70,8324.78
06:36,8347.48,8352.20,8322.29
06:38,8346.99,8350.70,8321.29
06:40,8345.98,8350.70,8323.29
06:42,8346.99,8351.70,8323.29
06:44,8347.48,8351.20,8322.79
06:46,8346.99,8351.70,8322.79
06:48,8346.99,8351.20,8323.29
06:50,8347.48,8351.70,8324.28
06:52,8346.99,8351.70,8324.28
06:54,8345.49,8352.70,8324.78
06:56,8346.99,8352.70,8325.78
06:58,8343.99,8351.70,8327.77
07:00,8344.49,8351.20,8327.77
07:02,8344.49,8349.71,8330.26
07:04,8346.48,8350.70,8330.26
07:06,8346.48,8351.70,8330.26
07:08,8346.99,8351.20,8333.75
07:10,8347.48,8352.70,8334.75
07:12,8345.98,8350.20,8334.75
07:14,8345.98,8351.20,8332.26
07:16,8345.98,8351.70,8334.25
07:18,8347.48,8352.70,8334.25
07:20,8347.98,8354.69,8332.26
07:22,8347.48,8352.70,8331.76
07:24,8347.98,8354.19,8332.76
07:26,8348.98,8353.69,8340.73
07:28,8350.98,8355.69,8338.24
07:30,8349.98,8356.19,8336.75
07:32,8347.98,8358.68,8337.74
07:34,8347.48,8359.18,8345.22
07:36,8348.48,8358.18,8342.23
07:38,8346.48,8358.18,8339.73
07:40,8347.48,8361.17,8342.23
07:42,8345.49,8362.67,8343.22
07:44,8340.49,8361.67,8342.73
07:46,8341.49,8362.67,8343.22
07:48,8342.49,8357.68,8342.73
07:50,8339.99,8358.68,8343.73
07:52,8337.99,8357.68,8343.73
07:54,8336.49,8355.19,8348.21
07:56,8338.49,8357.68,8352.70
07:58,8338.49,8357.68,8350.70
08:00,8339.49,8358.18,8352.20
08:02,8338.99,8356.19,8355.69
08:04,8338.99,8356.19,8350.70
08:06,8339.99,8353.69,8348.21
08:08,8338.99,8353.20,8351.70
08:10,8338.99,8352.20,8351.20
08:12,8340.49,8342.73,8348.71
08:14,8340.99,8345.22,8347.21
08:16,8339.99,8346.22,8348.71
08:18,8337.49,8349.71,8351.70
08:20,8335.49,8349.71,8348.71
08:22,8328.00,8347.21,8353.20
08:24,8328.00,8349.21,8361.17
08:26,8331.50,8351.70,8359.18
08:28,8328.50,8349.21,8356.69
08:30,8332.00,8348.71,8355.69
08:32,8342.15,8352.70,8356.69
08:34,8338.15,8356.69,8363.17
08:36,8337.15,8354.19,8358.68
08:38,8331.66,8355.19,8357.18
08:40,8330.66,8360.67,8360.67
08:42,8326.50,8369.65,8356.19
08:44,8332.49,8364.66,8356.69
08:46,8329.16,8363.17,8352.70
08:48,8328.16,8363.66,8346.88
08:50,8328.99,8361.17,8337.41
08:52,8329.99,8357.18,8339.24
08:54,8323.50,8356.19,8341.73
08:56,8327.50,8356.69,8342.23
08:58,8326.00,8353.69,8339.73
09:00,8322.67,8355.69,8342.73
09:02,8322.17,8356.69,8346.22
09:04,8323.67,8360.67,8352.20
09:06,8328.66,8358.18,8348.71
09:08,8328.49,8358.68,8353.69
09:10,8333.99,8359.84,8349.21
09:12,8335.49,8359.84,8349.21
09:14,8333.99,8354.36,8351.20
09:16,8332.99,8329.93,8345.22
09:18,8331.99,8319.30,8346.22
09:20,8333.49,8297.70,8347.21
09:22,8335.99,8312.17,8347.21
09:24,8328.99,8310.18,8346.22
09:26,8329.99,8308.18,8346.71
09:28,8326.99,8309.18,8346.22
09:30,8328.49,8311.18,8345.72
09:32,8329.49,8310.68,8348.21
09:34,8331.49,8322.65,8343.89
09:36,8326.99,8320.16,8351.36
09:38,8322.50,8320.99,8362.67
09:40,8324.00,8319.66,8363.66
09:42,8322.00,8311.68,8362.67
09:44,8323.50,8314.34,8361.17
09:46,8329.49,8314.34,8357.18
09:48,8326.50,8316.16,8356.19
09:50,8326.50,8317.16,8356.19
09:52,8328.00,8317.33,8357.18
09:54,8325.00,8315.83,8352.20
09:56,8323.00,8307.85,8353.20
09:58,8321.00,8311.18,8348.71
10:00,8328.00,8317.66,8348.71
10:02,8332.99,8319.66,8346.71
10:04,8330.99,8325.65,8350.70
10:06,8332.99,8319.66,8354.19
10:08,8332.99,8321.65,8353.20
10:10,8342.98,8321.16,8352.20
10:12,8342.98,8323.49,8353.69
10:14,8350.97,8323.98,8352.70
10:16,8350.97,8332.80,8354.19
10:18,8348.47,8354.26,8354.19
10:20,8343.48,8351.76,8351.36
10:22,8344.98,8355.59,8352.36
10:24,8342.98,8367.06,8353.20
10:26,8339.98,8376.54,8353.20
10:28,8342.48,8378.04,8354.69
10:30,8342.48,8373.05,8349.21
10:32,8346.32,8379.70,8352.20
10:34,8344.32,8379.20,8351.20
10:36,8346.48,8383.03,8344.06
10:38,8349.98,8391.02,8344.55
10:40,8349.98,8383.53,8344.55
10:42,8346.48,8382.53,8344.55
10:44,8343.65,8381.03,8346.38
10:46,8341.65,8394.67,8346.88
10:48,8342.48,8393.51,8348.71
10:50,8342.48,8390.51,8345.72
10:52,8338.48,8387.80,8346.20
10:54,8338.15,8392.28,8347.53
10:56,8337.65,8387.51,8347.53
10:58,8332.33,8377.53,8347.53
11:00,8332.33,8376.21,8346.54
11:02,8334.33,8378.70,8347.53
11:04,8333.16,8371.05,8344.54
11:06,8330.16,8372.05,8346.04
11:08,8326.99,8374.39,8345.04
11:10,8328.99,8373.55,8346.54
11:12,8328.99,8378.04,8351.86
11:14,8328.16,8379.54,8351.36
11:16,8329.66,8384.21,8351.70
11:18,8330.99,8385.71,8353.69
11:20,8330.99,8387.20,8355.19
11:22,8331.99,8385.88,8353.69
11:24,8329.99,8384.21,8356.19
11:26,8328.49,8381.72,8356.19
11:28,"",8385.71,8356.19
11:30,"",8384.71,8355.35
11:32,"",8380.72,8354.85
11:34,"",8378.22,8355.19
11:36,"",8383.21,8352.20
11:38,"",8383.71,8353.20
11:40,"",8378.72,8347.21
11:42,"",8379.71,8349.21
11:44,"",8378.21,8348.71
11:46,"",8380.04,8349.21
11:48,"",8379.04,8349.21
11:50,"",8378.70,8347.21
11:52,"",8377.71,8346.71
11:54,"",8376.21,8348.21
11:56,"",8372.22,8350.20
11:58,"",8373.55,8351.20
12:00,"",8374.05,8351.20
12:02,"",8374.21,8350.87
12:04,"",8373.21,8350.37
12:06,"",8372.71,8349.37
12:08,"",8369.56,8351.20
12:10,"",8359.58,8351.20
12:12,"",8363.07,8350.20
12:14,"",8358.08,8350.37
12:16,"",8356.25,8349.87
12:18,"",8357.25,8349.71
12:20,"",8357.08,8349.21
12:22,"",8358.42,8349.71
12:24,"",8359.92,8350.20
12:26,"",8359.08,8350.70
12:28,"",8359.58,8349.71
12:30,"",8357.08,8350.70
12:32,"",8354.09,8350.20
12:34,"",8354.09,8351.70
12:36,"",8359.08,8352.70
12:38,"",8356.75,8355.69
12:40,"",8356.75,8361.67
12:42,"",8355.09,8360.67
12:44,"",8349.10,8365.16
12:46,"",8344.11,8360.17
12:48,"",8347.10,8362.67
12:50,"",8346.10,8361.67
12:52,"",8346.10,8358.68
12:54,"",8344.11,8359.18
12:56,"",8343.61,8359.68
12:58,"",8339.29,8360.67
13:00,"",8338.29,8358.68
13:02,"",8332.63,8360.67
13:04,"",8334.63,8358.34
13:06,"",8333.63,8359.84
13:08,"",8339.12,8360.67
13:10,"",8340.62,8364.16
13:12,"",8339.62,8369.15
13:14,"",8338.62,8369.15
13:16,"",8338.62,8367.65
13:18,"",8336.62,8366.65
13:20,"",8339.12,8365.16
13:22,"",8335.79,8367.65
13:24,"",8334.30,8368.15
13:26,"",8336.13,8366.65
13:28,"",8335.63,8365.16
13:30,"",8335.63,8364.66
13:32,"",8338.12,8362.67
13:34,"",8342.11,8361.67
13:36,"",8341.61,8360.17
13:38,"",8338.12,8359.68
13:40,"",8340.62,8360.17
13:42,"",8338.62,8359.18
13:44,"",8338.62,8359.68
13:46,"",8338.12,8360.17
13:48,"",8336.13,8358.68
13:50,"",8336.13,8358.68
13:52,"",8337.62,8358.68
13:54,"",8338.29,8357.68
13:56,"",8340.12,8352.86
13:58,"",8341.12,8353.69
14:00,"",8343.11,8355.69
14:02,"",8344.61,8356.19
14:04,"",8344.11,8355.36
14:06,"",8344.11,8355.69
14:08,"",8344.61,8355.69
14:10,"",8346.10,8356.69
14:12,"",8344.11,8357.68
14:14,"",8343.11,8358.18
14:16,"",8343.11,8357.18
14:18,"",8342.61,8358.68
14:20,"",8341.12,8357.18
14:22,"",8340.62,8357.68
14:24,"",8344.29,8359.18
14:26,"",8343.29,8358.68
14:28,"",8344.29,8356.69
14:30,"",8344.29,8355.68
14:32,"",8345.46,8357.50
14:34,"",8344.96,8357.00
14:36,"",8349.48,8357.00
14:38,"",8348.98,8358.00
14:40,"",8348.48,8359.99
14:42,"",8349.65,8358.99
14:44,"",8348.15,8358.99
14:46,"",8348.48,8359.49
14:48,"",8349.48,8357.50
14:50,"",8348.48,8358.00
14:52,"",8348.98,8357.50
14:54,"",8348.48,8360.34
14:56,"",8348.48,8360.34
14:58,"",8348.48,8361.17
15:00,"",8349.48,8360.34
15:02,"",8348.98,8359.84
15:04,"",8348.48,8358.68
15:06,"",8352.65,8360.17
15:08,"",8351.65,8360.17
15:10,"",8350.65,8359.68
15:12,"",8350.65,8361.51
15:14,"",8351.48,8361.01
15:16,"",8351.98,8359.68
15:18,"",8351.48,8360.17
15:20,"",8353.48,8360.17
15:22,"",8353.48,8360.17
15:24,"",8355.48,8361.17
15:26,"",8354.48,8360.67
15:28,"",8353.48,8360.67
15:30,"",8355.48,8360.67
15:32,"",8354.98,8361.17
15:34,"",8352.98,8362.67
15:36,"",8352.98,8363.66
15:38,"",8351.48,8363.17
15:40,"",8353.48,8361.67
15:42,"",8351.98,8361.67
15:44,"",8350.48,8361.67
15:46,"",8350.98,8362.17
15:48,"",8352.48,8362.17
15:50,"",8353.48,8362.17
15:52,"",8353.98,8362.17
15:54,"",8354.48,8362.17
15:56,"",8353.98,8361.67
15:58,"",8351.98,8361.34
16:00,"",8352.48,8359.68
16:02,"",8350.48,8360.67
16:04,"",8351.48,8360.67
16:06,"",8349.48,8361.17
16:08,"",8350.48,8360.67
16:10,"",8350.15,8361.17
16:12,"",8349.15,8360.67
16:14,"",8349.48,8360.17
16:16,"",8348.48,8360.17
16:18,"",8347.98,8360.17
16:20,"",8347.98,8360.17
16:22,"",8347.48,8360.67
16:24,"",8347.98,8360.17
16:26,"",8347.98,8358.66
16:28,"",8347.98,8359.49
16:30,"",8348.98,8358.99
16:32,"",8349.98,8358.99
16:34,"",8349.98,8358.99
16:36,"",8349.98,8359.49
16:38,"",8349.48,8358.99
16:40,"",8349.98,8358.50
16:42,"",8349.98,8358.50
16:44,"",8349.98,8358.50
16:46,"",8349.98,8359.33
16:48,"",8348.98,8359.33
16:50,"",8348.98,8359.68
16:52,"",8348.98,8360.17
16:54,"",8349.98,8360.17
16:56,"",8348.98,8360.67
16:58,"",8349.48,8360.17
17:00,"",8349.48,8360.17
17:02,"",8348.98,8359.18
17:04,"",8349.48,8359.18
17:06,"",8348.48,8359.18
17:08,"",8347.98,8358.84
17:10,"",8344.47,8359.34
17:12,"",8343.81,8359.34
17:14,"",8343.31,8359.18
17:16,"",8343.31,8359.68
17:18,"",8343.31,8359.68
17:20,"",8343.31,8359.68
17:22,"",8343.31,8359.68
17:24,"",8343.31,8359.68
17:26,"",8343.31,8359.68
17:28,"",8343.31,8359.68
17:30,"",8343.31,8359.68
17:32,"",8343.31,8359.68
17:34,"",8343.31,8359.68
17:36,"",8343.31,8359.68
17:38,"",8343.31,8359.68
17:40,"",8343.31,8359.68
17:42,"",8343.31,8359.68
17:44,"",8343.31,8359.68
17:46,"",8343.31,8359.68
17:48,"",8343.31,8359.68
17:50,"",8343.31,8359.68
17:52,"",8343.31,8359.68
17:54,"",8343.31,8359.68
17:56,"",8343.31,8359.68
17:58,"",8343.31,8359.68
18:00,"",8343.31,8359.68
18:02,"",8346.30,8358.68
18:04,"",8348.30,8360.17
18:06,"",8353.65,8359.00
18:08,"",8353.15,8359.00
18:10,"",8353.15,8360.33
18:12,"",8354.15,8360.33
18:14,"",8349.97,8360.33
18:16,"",8349.97,8359.83
18:18,"",8349.47,8359.83
18:20,"",8349.30,8360.33
18:22,"",8350.30,8361.33
18:24,"",8351.30,8360.33
18:26,"",8352.30,8360.33
18:28,"",8355.48,8361.83
18:30,"",8356.48,8359.34
18:32,"",8355.48,8359.34
18:34,"",8355.64,8356.31
18:36,"",8355.64,8356.31
18:38,"",8355.64,8355.81
18:40,"",8356.14,8357.30
18:42,"",8356.65,8357.63
18:44,"",8357.14,8356.64
18:46,"",8352.63,8356.64
18:48,"",8351.63,8357.14
18:50,"",8349.97,8357.14
18:52,"",8349.47,8357.63
18:54,"",8348.80,8361.12
18:56,"",8348.30,8362.12
18:58,"",8347.80,8360.13
19:00,"",8345.80,8359.63
19:02,"",8341.81,8360.62
19:04,"",8346.30,8358.63
19:06,"",8349.30,8358.63
19:08,"",8348.30,8357.63
19:10,"",8348.80,8357.63
19:12,"",8347.80,8357.63
19:14,"",8344.80,8357.63
19:16,"",8345.80,8361.49
19:18,"",8345.80,8362.48
19:20,"",8345.31,8363.82
19:22,"",8343.31,8363.32
19:24,"",8342.81,8364.32
19:26,"",8341.81,8363.32
19:28,"",8334.82,8363.32
19:30,"",8335.32,8363.32
19:32,"",8333.82,8364.82
19:34,"",8333.32,8360.83
19:36,"",8331.82,8361.17
19:38,"",8333.99,8362.17
19:40,"",8333.99,8360.67
19:42,"",8333.50,8360.67
19:44,"",8334.49,8361.17
19:46,"",8333.99,8359.18
19:48,"",8336.49,8359.68
19:50,"",8336.99,8356.69
19:52,"",8335.99,8357.68
19:54,"",8336.49,8359.18
19:56,"",8336.49,8359.68
19:58,"",8337.99,8361.17
20:00,"",8338.99,8360.67
20:02,"",8336.99,8359.68
20:04,"",8336.99,8359.68
20:06,"",8337.99,8358.68
20:08,"",8339.49,8358.68
20:10,"",8338.49,8360.67
20:12,"",8340.99,8359.68
20:14,"",8340.49,8360.17
20:16,"",8340.99,8360.17
20:18,"",8340.49,8359.68
20:20,"",8339.49,8360.17
20:22,"",8338.49,8364.16
20:24,"",8338.49,8364.16
20:26,"",8340.99,8363.17
20:28,"",8340.99,8363.66
20:30,"",8341.49,8367.15
20:32,"",8340.99,8363.66
20:34,"",8340.49,8362.67
20:36,"",8341.99,8362.67
20:38,"",8341.99,8362.67
20:40,"",8341.99,8362.17
20:42,"",8341.49,8361.67
20:44,"",8342.49,8360.67
20:46,"",8341.49,8361.17
20:48,"",8339.99,8361.17
20:50,"",8340.99,8361.67
20:52,"",8341.99,8361.67
20:54,"",8341.99,8360.67
20:56,"",8341.99,8361.17
20:58,"",8342.49,8361.17
21:00,"",8342.49,8361.67
21:02,"",8342.99,8361.67
21:04,"",8342.99,8362.17
21:06,"",8343.49,8362.67
21:08,"",8350.48,8362.67
21:10,"",8348.98,8364.66
21:12,"",8349.48,8366.65
21:14,"",8348.48,8364.66
21:16,"",8350.48,8365.16
21:18,"",8350.48,8364.16
21:20,"",8350.48,8364.66
21:22,"",8349.98,8362.17
21:24,"",8348.98,8362.67
21:26,"",8346.99,8364.16
21:28,"",8345.98,8363.66
21:30,"",8344.49,8363.66
21:32,"",8345.98,8363.66
21:34,"",8346.99,8364.66
21:36,"",8346.99,8363.66
21:38,"",8347.98,8363.66
21:40,"",8348.98,8362.67
21:42,"",8349.48,8363.17
21:44,"",8349.48,8362.67
21:46,"",8349.48,8360.67
21:48,"",8348.48,8361.67
21:50,"",8348.48,8361.67
21:52,"",8348.48,8363.66
21:54,"",8348.98,8362.67
21:56,"",8349.48,8362.67
21:58,"",8350.98,8361.67
22:00,"",8355.98,8361.17
22:02,"",8354.48,8361.67
22:04,"",8351.48,8361.67
22:06,"",8351.98,8362.17
22:08,"",8351.98,8361.17
22:10,"",8351.98,8362.67
22:12,"",8351.98,8362.17
22:14,"",8351.98,8362.17
22:16,"",8351.48,8361.67
22:18,"",8351.48,8362.17
22:20,"",8352.48,8362.17
22:22,"",8352.48,8362.17
22:24,"",8352.48,8362.67
22:26,"",8350.98,8363.17
22:28,"",8351.98,8362.67
22:30,"",8352.98,8363.17
22:32,"",8352.98,8365.16
22:34,"",8352.98,8364.16
22:36,"",8351.48,8365.16
22:38,"",8352.48,8364.16
22:40,"",8352.98,8366.65
22:42,"",8352.48,8366.16
22:44,"",8350.98,8367.15
22:46,"",8351.48,8366.16
22:48,"",8352.48,8366.65
22:50,"",8352.48,8366.65
22:52,"",8351.98,8366.16
22:54,"",8350.98,8366.65
22:56,"",8350.48,8366.65
22:58,"",8348.98,8365.66
23:00,"",8347.98,8365.66
23:02,"",8347.98,8366.16
23:04,"",8347.98,8366.65
23:06,"",8347.98,8366.65
23:08,"",8347.48,8366.65
23:10,"",8347.48,8366.65
23:12,"",8347.98,8366.65
23:14,"",8347.98,8367.15
23:16,"",8347.48,8370.14
23:18,"",8347.98,8371.64
23:20,"",8347.48,8369.15
23:22,"",8347.48,8369.15
23:24,"",8347.48,8370.14
23:26,"",8347.48,8368.65
23:28,"",8347.48,8369.15
23:30,"",8347.48,8368.65
23:32,"",8346.99,8368.65
23:34,"",8347.98,8369.15
23:36,"",8348.48,8367.65
23:38,"",8349.48,8368.15
23:40,"",8348.98,8367.65
23:42,"",8349.48,8369.15
23:44,"",8349.98,8369.15
23:46,"",8351.98,8368.65
23:48,"",8350.48,8369.15
23:50,"",8349.98,8369.15
23:52,"",8349.98,8369.65
23:54,"",8350.48,8369.81
23:56,"",8351.48,8369.31
23:58,"",8351.48,8371.14
AUD
00:00,1624.53,1627.48,1615.85
00:02,1624.96,1627.09,1615.56
00:04,1624.86,1627.19,1615.37
00:06,1624.99,1627.19,1615.37
00:08,1624.79,1627.12,1615.54
00:10,1625.09,1627.12,1615.44
00:12,1625.06,1627.22,1615.78
00:14,1625.06,1627.22,1616.04
00:16,1625.16,1627.38,1616.04
00:18,1624.77,1627.58,1616.14
00:20,1624.86,1627.41,1616.33
00:22,1624.67,1627.70,1616.33
00:24,1624.96,1627.03,1615.84
00:26,1623.67,1626.93,1615.58
00:28,"",1626.93,1615.82
00:30,"",1627.19,1615.82
00:32,1623.76,1627.78,1615.89
00:34,1623.67,1627.34,1615.79
00:36,1623.14,1627.63,1616.06
00:38,1623.14,1627.34,1616.25
00:40,1623.23,1627.44,1615.69
00:42,1623.33,1626.67,1615.79
00:44,1623.33,1626.67,1616.42
00:46,1623.17,1626.24,1616.61
00:48,1623.46,1626.34,1616.64
00:50,1623.75,1627.16,1617.22
00:52,1623.48,1627.16,1616.38
00:54,1623.62,1627.01,1616.48
00:56,1623.82,1627.18,1615.69
00:58,1623.82,1626.89,1615.90
01:00,1623.84,1626.46,1615.71
01:02,1624.04,1626.46,1615.61
01:04,1623.61,1626.53,1615.67
01:06,1623.61,1626.62,1615.83
01:08,1623.48,1626.86,1615.93
01:10,1623.55,1627.73,1615.90
01:12,1623.26,1628.02,1615.90
01:14,1623.36,1627.23,1616.24
01:16,1623.26,1627.13,1615.85
01:18,1623.07,1627.01,1616.12
01:20,1623.07,1627.10,1616.02
01:22,1622.87,1627.09,1615.59
01:24,1623.28,1627.28,1615.49
01:26,1623.28,1626.92,1615.59
01:28,1623.43,1626.82,1615.54
01:30,1623.43,1626.62,1615.45
01:32,1623.53,1626.26,1615.45
01:34,1623.89,1626.17,1615.45
01:36,1623.89,1626.48,1615.25
01:38,1623.12,1626.38,1614.87
01:40,1622.93,1625.95,1614.96
01:42,1623.03,1625.85,1615.44
01:44,1623.19,1624.84,1615.54
01:46,1623.58,1624.46,1615.51
01:48,1623.84,1625.03,1615.94
01:50,1623.84,1625.03,1616.23
01:52,1623.62,1623.90,1616.54
01:54,1623.82,1623.70,1616.54
01:56,1623.75,1623.60,1616.81
01:58,1623.55,1623.63,1617.21
02:00,1623.65,1623.83,1617.31
02:02,1624.03,1623.92,1617.83
02:04,1624.22,1623.44,1617.16
02:06,1624.12,1623.99,1617.71
02:08,1624.03,1623.60,1618.00
02:10,1623.47,1623.24,1617.69
02:12,1623.57,1623.34,1617.71
02:14,1623.57,1623.44,1618.00
02:16,1623.23,1623.68,1617.11
02:18,1623.23,1623.58,1617.31
02:20,1623.23,1623.68,1617.50
02:22,1622.78,1622.95,1617.64
02:24,1622.97,1623.32,1617.35
02:26,1622.87,1622.25,1617.42
02:28,1622.11,1623.24,1617.13
02:30,1621.91,1623.04,1616.89
